Gene	BH1	BH2	BH3	BPH1	BPH2	BPH3	BPH4	BPH5	BPH6	HH1	HH2	HH3	HPH1	HPH2	HPH3	HPH4	HPH5	HPH6	SMH1	SMH2	SMH3	SMPH1	SMPH2	SMPH3	SMPH4	SMPH5	SMPH6
TAF4	25.939872	37.58931837	35.58581476	21.37336829	23.18405625	26.1892726	24.62613736	19.24913118	23.74671543	19.37959361	19.53883756	24.34773524	13.30930382	11.00141305	16.47589636	13.36931138	7.324859556	10.93829582	8.755994073	16.56448107	11.23318395	3.158598107	5.5443579	5.913481451	4.479699843	4.888047196	5.299548432
PPAPDC2	29.94269643	33.58508196	34.36367567	45.22069382	59.76626399	35.0554326	51.1550372	52.22715853	42.44598351	1.752676425	3.484352523	2.311805164	5.840773617	6.207940223	6.972279593	6.915161058	6.569120078	7.292197211	0.321911547	1.789875164	0.501826087	0.829132003	2.11990155	1.398458451	1.589570912	1.342491836	2.403620327
FMO5	7.103051184	2.344823123	3.414800406	15.49265026	17.9627178	17.66411876	16.86872114	18.10206936	10.90790638	13.92125846	15.70163922	24.10179852	39.16190835	47.07033156	51.69256972	38.32151753	106.6174002	39.72990204	2.349954292	3.872638992	2.972354517	6.119783832	25.07191256	10.70819614	12.03016167	13.45934122	15.60905249
PRKAB2	136.2922473	114.2109232	175.9161388	81.6811456	161.6644602	135.8909522	182.8847467	149.6915676	175.3733892	96.99812098	99.50252267	134.2322616	126.7256374	270.8705057	166.890616	169.940083	249.0452249	205.2292514	156.6743498	93.95217454	123.1790034	160.970056	378.8916348	228.9875824	284.3886868	267.7066412	249.9185955
PDE4DIP	368.6915242	580.3978342	390.5453307	383.5039289	314.4953353	320.2729795	403.9345176	345.0863797	275.6448266	724.7567398	380.764751	369.0526414	988.3354963	1207.444373	1535.100565	1391.733789	1070.127101	1282.462798	1233.500665	1358.743052	927.2202012	1396.613635	2744.538695	2768.38835	2481.970473	2377.277658	3218.997844
PHGDH	72.60024691	44.47949093	68.18817232	81.27557884	72.93454524	62.88153474	57.52197316	80.76032132	40.14245048	9.214070346	5.689638929	4.377673609	2.585260454	23.88878263	5.417949747	3.284701503	3.836831196	32.68915991	5.279349368	1.724788795	2.58633445	0.789649527	20.62827278	2.517225212	1.156051572	1.480183306	5.444344837
MZT2B	37.59515489	37.08427954	29.76268144	28.10577652	34.8746002	20.11936307	31.94445456	33.55155826	27.54076982	29.19458159	27.08091707	20.85543382	16.56481698	21.64920926	13.36723667	15.0404753	12.32436687	17.93712877	9.110096775	15.0024082	7.257177261	6.238231261	11.86329521	8.031147106	8.670386792	4.819201461	9.701359152
C1ORF9	105.6431701	115.1488524	98.88543071	96.80878578	102.587807	84.39902303	102.1271165	102.5186502	93.46246488	67.60323352	59.1016757	81.45424153	81.72295545	65.10479082	76.07334359	70.64989548	70.22563765	76.86143497	39.72388488	59.39131227	53.73399334	8.133390125	13.82012741	19.05899089	25.28862814	25.43849914	23.8334883
PSMB9	0	0.324667817	0.035945267	0.365010085	1.050835411	0.102301846	0.073183172	0.286765455	1.355019426	1.702599955	1.631911941	0.541060783	6.894027876	19.9989973	6.972279593	3.169448818	10.23154986	3.562280247	0.032191155	0.130172739	0	0.473789716	0.693044738	0.399559558	0.036126612	0.791725954	0.057918562
TMED1	52.70385492	52.92085418	43.09837565	25.14513916	30.04732503	27.34869352	26.38253349	26.48995893	23.78059092	92.44116228	81.02222258	72.35458291	45.62505948	60.15415494	62.57287864	55.49416749	48.71612943	58.75666948	39.17663525	40.67898101	34.23997995	20.92571246	65.18697267	47.90719095	30.63536667	26.64329951	36.8362055
YIPF2	41.00932866	51.5139603	40.94165961	84.03343281	86.36553533	74.47574396	80.17216488	88.46714293	76.99897886	29.79549922	48.64861813	42.25192843	92.01612207	97.71612237	82.02420642	93.29704795	92.14208251	87.17109309	34.89521168	56.42988245	38.02297661	40.23264338	53.93518752	59.85402171	56.8271601	49.98200372	41.23801622
C19ORF52	8.869003136	9.090698877	7.117162952	9.409148848	10.60686993	12.54902645	8.086740501	8.567117975	10.26427215	10.16552326	13.40814135	6.345167366	11.68154723	13.98751088	12.92314243	15.38623335	19.00975456	13.11757314	2.671865839	2.278022936	3.782996658	6.317196214	6.522774	9.949032982	7.189195715	8.330333954	6.776471766
NANOG	12.6363673	5.880094908	13.37163949	1.176143606	1.871800576	1.125320307	1.427071853	0.430148183	0.77913617	1.752676425	0.70569165	3.88580017	0.143625581	0.235744565	0.444094242	0.057626342	0.058133806	0.041909179	0.869161176	0.195259109	0.540428094	0.43430724	0.040767338	0.039955956	0	0.068845735	0
DNM2	115.6109878	135.1700345	105.1399072	144.2195401	142.5852298	120.750279	147.4640915	143.2751906	121.3419896	65.50002181	85.30047821	53.4174555	62.95587956	57.01089407	77.22798861	92.02926842	66.73760929	81.59717224	20.05508937	27.66170709	18.56756523	18.28038654	34.69300421	32.6839718	32.9113432	28.26117428	35.24344504
QTRT1	17.73800627	34.59515961	14.62972385	27.74076643	28.8979738	33.93011229	37.8356999	27.35025529	32.7914701	10.81651736	18.03924281	7.132164868	10.72404336	15.71630436	18.20786391	16.71163922	11.27795836	17.97903795	3.57321817	9.860584996	1.273866221	1.816193911	3.954431738	4.994494469	5.671878027	6.574767708	6.226245426
ILF3	570.0885335	684.1472389	620.0918085	399.888826	423.9464111	420.4605875	368.8797782	338.1681631	350.8145293	650.5934888	806.781979	665.7998873	307.9332451	304.7784323	281.8222057	221.8037909	194.5738487	211.4737191	373.0954828	478.091928	340.1994851	73.00309874	119.8967396	100.209537	68.6044355	90.32560453	96.02897596
SLC44A2	64.59459806	81.41947367	49.60446906	126.7396127	106.2657309	103.6658707	65.13302304	82.94690792	67.98809968	42.26454007	33.82909348	29.06972026	54.09896875	42.11969569	64.39366503	59.12462705	39.29845286	49.28519494	22.82352867	19.39573814	19.64842142	29.73030468	44.96637327	41.91379758	29.00966914	34.28517611	30.08869301
CDKN2D	55.84332506	39.53732527	40.04302792	26.40239612	21.70631896	39.2839089	31.24921442	24.23168097	24.76298	16.22477604	12.74655543	5.263045799	13.83593095	2.671771741	6.217319382	10.94900501	4.592570674	9.094291924	8.144362135	6.020489189	2.740742476	3.198080583	4.484407125	8.590530486	1.445064465	2.616137936	5.531222681
KRI1	18.24817017	20.9230371	17.25372837	19.18330778	18.25826526	19.16454584	21.99154317	19.24913118	17.31037316	18.07760541	23.55245882	18.69119069	21.01720998	15.24481523	17.275266	12.56254259	9.824613214	12.90802725	9.303243703	8.949375822	8.183625422	4.540484778	6.074333288	7.631587548	4.696459513	6.54034484	5.849774772
ATG4D	66.94920067	78.06457289	64.66553612	61.80837433	66.62953277	70.96338058	61.73000554	67.60495607	73.23879995	71.40904518	67.65818696	51.64671112	96.85151662	80.46747833	99.38829127	103.7850422	112.7214498	97.69029712	29.74462693	42.27359706	39.1424348	51.95893886	63.67858118	60.25358127	42.52102189	46.5052941	52.18462445
ILVBL	63.02486299	55.12138049	54.88842337	55.84654295	66.23546949	49.13898674	54.99715372	52.76484376	55.55579645	167.5057897	128.4799861	122.5256737	101.0166585	185.1773561	114.7095426	144.4116134	123.5343377	128.4097256	39.14444409	25.0582523	26.4423746	32.05977078	51.69298395	38.07802583	22.3623726	38.34707448	35.38824144
SYDE1	47.75918945	65.33037963	18.22425059	159.9960871	110.0093321	70.00856335	53.46030711	62.40733219	40.54895631	243.1713348	169.9834762	143.8237936	171.0580667	346.1516036	313.9746288	501.7525611	373.2190345	385.1872676	17.41541468	10.41381914	4.130414718	12.59490995	16.26616766	16.38194186	9.212285967	11.11858623	9.846155557
PNPLA6	134.9187291	124.6724417	134.8666434	98.71494955	122.8492273	132.5490919	112.2263942	87.85776634	120.9016082	90.18772116	85.30047821	65.81266616	37.58202696	56.06791581	58.84248701	63.79236076	35.57788927	61.01976517	34.21919743	35.63478736	31.6536455	18.00400921	37.22057914	28.84820005	15.2093035	21.72082944	27.01900922
MCOLN1	32.29729903	28.75113891	40.58220693	34.02705122	28.30687888	26.6325806	21.77199366	25.66550824	21.91743921	14.22171727	7.277445142	13.72326895	11.58579685	9.5476549	15.94298327	10.2574889	8.661937094	10.43538566	11.42785991	11.61791698	9.804909704	4.658932207	8.928046913	9.909077026	8.020107783	7.538608	7.790046602
CYP4F22	14.3238325	4.653572044	20.63258351	14.39762	18.88219879	12.10571845	9.989502972	11.11216139	11.788669	18.52829363	1.984757766	9.394782689	2.393759679	14.89119838	15.05479479	2.305053686	1.046408508	8.214199157	15.51613656	2.212936567	4.477832778	0.75016705	9.784161001	5.434009982	2.167596698	0.240960073	4.199095752
LDLR	70.91278171	114.9324072	39.89924685	108.4485518	47.91152701	40.13642429	83.61177396	125.531578	44.3430107	36.5057461	23.99351611	31.23396339	20.77783402	19.56679893	13.63369322	12.73542162	22.49778292	11.31547843	5.536878605	19.13539267	8.299431443	3.040150678	2.160668888	3.47616815	2.348229756	4.165166977	4.662444249
KANK2	22.72191511	34.05404659	19.26666335	28.83579669	13.82505337	36.28305475	28.87076134	23.51476733	15.10846659	225.0436529	159.8832645	146.4799102	269.5373399	189.7743752	301.7176277	287.8435791	290.7271638	259.6273662	27.26590802	14.31900131	13.47210034	8.607179841	10.47720574	14.50401194	5.599624803	10.63666608	13.69773994
DOCK6	87.43424331	154.3615099	63.40745176	84.64178296	95.13344329	91.93525903	108.2013197	84.41658088	86.92449615	85.02984482	183.1269832	53.66339222	58.35986098	46.95245928	68.16846608	92.37502647	39.7053895	63.32477003	20.05508937	26.84812747	7.643197329	15.75350806	22.1774316	23.37423411	16.50986152	26.12695649	15.17466327
RAB3D	50.31000894	33.62115616	14.30621644	47.93799111	45.51430873	49.78689843	59.20518611	51.79701035	25.37273874	4.657111642	5.380898832	7.919162371	7.851531748	5.461415766	8.482200014	2.823690766	4.999507316	8.633290951	1.834895817	1.62715924	2.393324416	1.144991814	1.019183438	1.438414407	0.830912068	1.824411982	1.042534118
TMEM205	14.52004938	18.72251078	7.584451429	10.74751916	7.520040909	10.57119076	12.36795606	10.57447616	16.83611636	23.73624644	16.98070533	17.46150709	42.36954632	21.6099185	43.78769222	36.88085898	19.4166912	31.55761207	8.434082527	10.12093047	3.628588631	3.948247633	7.378888088	5.713701672	2.637242649	9.741671525	3.417195164
AC024575.1	10.83117197	10.28114754	6.434202871	14.15427995	17.56865453	12.95823384	16.90531272	21.72248323	12.36455226	0.050076469	0	0.049187344	0	0	0.133228272	0	0	0.335273435	0	0	0	0.078964953	0.040767338	0.039955956	0	0	0.028959281
SWSAP1	33.98476423	30.04981018	24.37089132	12.45089955	13.98924641	19.13044522	10.02609456	9.857562523	17.00549379	17.32645837	17.59818553	21.19974523	19.05432705	15.63772284	15.14361364	14.98284896	15.28919098	16.47030749	2.156807364	1.724788795	1.158060201	1.460851624	3.09831765	1.917885876	3.070761989	2.719406539	3.446154445
EPOR	19.70017511	20.02118205	12.6886794	15.81710367	8.735069353	3.444162152	4.171440801	10.14432798	5.555579645	64.39833948	39.0335694	39.94012326	95.5110112	16.54141034	46.40784825	33.36565211	17.14947277	40.69381317	13.87438767	13.34270577	11.04017392	8.014942696	9.621091651	6.273085053	1.445064465	13.39049549	3.417195164
RGL3	6.31818365	7.900250214	4.636939499	13.2214764	10.11429083	12.24212092	26.85822411	15.73625435	11.89029546	4.406729296	3.969515532	1.37724563	8.186658103	10.80495925	7.727239804	6.454150321	3.313626942	6.370195265	0.418485011	0.357975033	0.34741806	0.43430724	1.426856813	1.03885485	0.144506447	0.99826316	0.521267059
CCDC151	9.06522002	5.483278688	5.31989958	8.841355383	12.4786705	13.74254799	15.47824087	11.43477253	19.13964939	0.801223508	0.793903106	1.426432974	2.872511615	5.343543483	4.529761264	3.169448818	1.45334515	4.819555628	1.384219651	2.180393382	3.010956523	0.829132003	3.383689013	2.756960947	1.264431407	0.654034484	2.577376013
PRKCSH	34.45568475	24.7108283	38.46143616	50.73640176	45.51430873	54.86789012	48.04475239	47.06538034	45.69803013	33.60131088	14.99594757	36.8413206	42.80042306	44.16281526	51.2928849	44.48753614	54.58764383	44.25609342	13.55247612	4.686218612	10.65415385	8.844074699	16.59230636	19.85811001	12.57206085	11.70377498	15.69593033
ELAVL3	833.7255382	991.2108454	981.7011989	1226.068874	966.2431603	1021.245229	946.2218218	868.6125638	894.041817	0.550841162	0.661585922	0.295124064	0.143625581	0.157163044	0.399684817	0.288131711	0.232535224	0.083818359	0.257529237	0.097629554	0.077204013	0.157929905	0	0.119867867	0	0.413074411	0.202714967
ZNF653	19.81790524	28.17395168	21.7468868	17.56104074	22.4287683	20.97187845	27.51687265	26.23903915	23.40796058	9.264146815	14.33436164	9.54234472	13.69230536	11.11928534	14.78833825	17.28790265	14.12651486	15.33875965	3.862938562	10.99959646	6.176321074	2.645325914	4.72901115	4.554978956	5.888637697	6.884573516	6.371041831
ECSIT	58.43338792	63.81526315	58.23133325	74.66484064	66.07127646	72.73661258	84.78270471	75.27593199	69.27536813	72.31042163	116.7919681	51.89264783	192.9370301	179.2444512	185.3649364	191.4347086	233.4072311	181.29911	35.18493207	38.10806941	12.04382609	81.84717344	121.0789924	153.9502975	91.14744116	146.0218043	110.6823722
TMEM56	40.93084191	52.16329594	27.42623905	322.8716982	272.7574663	176.1296784	222.9525334	316.087223	136.5859581	27.29167575	36.69596581	28.08597338	52.61483775	42.74834786	48.27304406	38.60964924	49.4137351	39.52035615	5.955363616	7.810364353	3.937404684	15.43764825	15.81772695	14.46405598	7.586588443	18.17527408	9.440725622
CNN1	2.590062863	3.787791199	1.689427569	5.150697861	1.641930329	2.080137537	4.537356661	2.688426143	2.40515948	1803.103429	2309.816982	2125.090007	388.5071959	75.90975007	127.3218191	607.842657	687.6647912	414.3141473	41.97726571	212.7998854	5.713096993	15.91143796	57.64501523	144.0012645	124.9619496	50.73930681	1649.839201
ELOF1	71.97235288	61.90333045	50.75471762	65.5801452	90.76590861	84.09211749	76.9886969	71.08198721	79.40413834	57.18732791	65.3646891	59.61506083	37.39052619	59.48621201	56.53319695	46.33157909	47.4953195	54.02093221	27.33029032	37.75009438	28.99010704	26.17688181	39.34048069	39.87604384	37.10203015	31.97884398	32.40543549
LYL1	1.962168835	3.896013804	1.617537035	4.785687776	5.057145415	3.375960921	5.488737897	8.172815474	3.319797593	5.858946905	2.293497863	4.230111577	16.27756582	10.2548886	28.77730686	23.74205297	5.23204254	17.35040026	0.997925795	1.269184207	0.617632107	1.421369148	2.894480963	2.557181168	1.083798349	1.99652632	2.114027517
NFIX	17.97346653	27.23602243	18.18830532	26.40239612	28.50391052	41.19354336	24.0040804	20.03773618	15.95535374	11.46751146	3.087400969	5.951668614	8.9526612	6.129358701	18.5631393	11.58289477	4.592570674	7.33410639	10.75184566	12.78947163	12.97027425	8.686144794	24.21579848	27.17004991	15.28155672	16.62624504	27.39547987
GADD45GIP1	27.74506733	19.80473684	20.70447404	25.26680919	25.74546757	30.55415137	30.0051005	25.73719961	26.76163365	48.77448107	34.88763095	37.28400669	35.95427038	54.14266852	51.07083778	59.4703851	62.37757384	59.59485307	41.97726571	49.66090001	51.64948498	28.8616902	57.19657452	48.62639815	43.60482024	43.92357903	37.38643184
TTC39A	21.11293667	24.13364107	14.77350492	7.178531664	8.406683287	5.865305843	5.232596795	8.387889565	6.334715814	29.74542275	38.94535794	23.75748711	0.957503872	1.375176632	1.776376966	0.518637079	0.813873284	0.838183587	2.478718911	1.529529686	1.621284282	0.315859811	1.223020125	0.679251248	0.036126612	0.447497279	0.086877843
RAD23A	73.30662769	97.43641931	85.98107971	66.14793867	68.73120359	64.31376058	72.45134023	69.11047471	60.90812318	66.40139826	69.598839	78.30625152	90.62774145	99.13058976	94.94734885	92.66315818	96.56025177	91.23628349	107.3575009	120.1494383	118.8941807	107.3528532	128.6209498	132.6537731	115.352271	100.859002	96.78191727
FARSA	67.02768742	62.55266608	58.62673119	52.23699878	54.51208694	64.92757166	52.10641843	58.85860968	54.40402994	55.48472795	64.39436308	48.35115907	68.36577644	79.32804626	95.65789964	66.38554616	82.89880736	83.10590269	45.00323425	45.59300191	61.76321074	64.19850652	78.02868398	92.69781734	47.90388703	46.67740844	53.25611785
GCDH	94.65502462	53.85878342	86.84376612	41.04335618	62.85309301	44.12619628	33.77403386	43.01481828	39.32943883	77.71868031	45.16426561	54.49957706	97.95264607	121.9978126	94.99175828	43.85364638	128.9989155	97.64838794	91.19754121	96.65325887	110.9035653	127.7258109	158.7887796	120.4672066	36.09048502	137.5882017	97.76653282
KLF2	1.569735068	2.453045729	0.575124279	1.703380395	1.904639182	1.227622153	4.647131419	4.552401602	3.18429565	7.060782167	2.249392135	0.344311407	15.17643637	2.789644024	13.01196128	26.21998568	7.906197616	28.037241	1.352028497	1.496986501	0.424622074	0.987061908	1.671460838	1.837973965	1.192178184	5.679773151	2.027149673
DNASE2	9.18295015	3.318826574	6.146640731	6.610738199	11.9532528	10.09378215	8.672205877	8.423735247	9.112505637	7.912082145	4.586995726	3.836612826	9.47928833	13.59460327	13.4116461	15.09810164	7.324859556	12.11175284	1.99585159	1.69224561	2.470528429	1.737228959	7.093516725	7.072204168	3.793294222	7.435339397	4.836199935
SMARCA4	131.151365	150.2851251	122.0341829	195.4831787	222.5143983	209.3777783	223.2086745	225.935333	264.8385467	34.60284027	44.45857396	45.54748047	24.12909757	32.84707612	27.40061471	41.66384538	31.62479046	36.92198703	3.315688932	3.417034405	1.891498329	3.632387823	6.482006663	6.352996964	6.17765059	6.333807635	8.050680132
BCAR3	14.44156263	5.771872303	18.97910121	5.475151269	5.943787793	4.364878767	5.122822037	6.057920241	5.657206102	8.462923307	7.453868055	7.378101588	5.07477052	3.339714677	3.552753933	1.959295633	4.592570674	4.442373013	23.27420484	23.00803166	12.15963211	13.97679662	26.58030405	24.37313301	5.671878027	17.28027952	13.37918785
TRIP10	70.12791418	80.0847282	36.44850118	71.50141991	49.3564257	44.05799505	44.0928611	66.67296834	33.09634947	106.1120384	147.9747179	94.19376361	95.55888639	99.01271748	83.75617396	84.53784394	107.3731397	85.03372495	114.9868045	104.4636232	56.20452177	74.62188027	104.8128247	107.0819614	60.83721399	104.9897461	73.58553315
XB-GENE-1000830	36.10390657	31.78137187	27.46218432	42.30061314	39.07794184	41.32994582	40.65325202	42.51297874	36.7887774	43.21599298	30.34474096	21.44568195	36.38514712	50.2528832	56.9772912	45.06379956	41.6238051	45.97436977	14.16410806	10.31618958	6.292127094	8.251837554	18.05993051	13.46515709	10.83798349	13.59703269	11.35203817
VAV3	52.2329344	83.58392578	105.9307031	19.38609116	35.82691979	18.58483537	54.04577249	26.41826756	37.05978129	10.71636442	5.733744657	16.18263615	7.803656554	3.850494569	3.819210478	6.338897637	1.046408508	1.005820305	1.577366579	1.822418349	2.856548497	1.105509337	1.059950775	0.559383381	0.21675967	0.585188749	0.608144902
